address,wallet_tokens,native_eth,native_eth_observed,charter_count,branches,pending_tokens,deposited_tokens_lifetime,licenses_bought_lifetime,buy_tokens_lifetime,buy_tokens_6h,buy_pool_eth_lifetime,buy_pool_eth_6h,buy_count_6h,sell_tokens_lifetime,sell_tokens_6h,sell_pool_eth_lifetime,sell_pool_eth_6h,sell_count_6h,cohort,first_pool_buy_utc_approx,inventory_own_pool_buy,inventory_transferred_pool_buy,inventory_branch_withdrawal,inventory_transferred_branch_withdrawal,inventory_initial_allocation,inventory_transferred_allocation,inventory_other_custody_or_unresolved,inventory_own_other_pool_buy,inventory_transferred_other_pool_buy
0x01b88308e0cc94d103cc255fd12569f0ef8ba8fb,0.0,22.310707649418436,True,2,8,395.81697832215923,140862.77318005136,6,425411.3895809349,94260.11160704622,24.86426283,10.6722,3,284548.6164008836,26399.507059031053,41.121335866280944,2.9935764070003383,1,charter_operator,2026-09-15T01:01:44.085963011+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3194dc01d91db4422187f06c6a51b3875e70c443,0.0,0.8075898843349414,True,0,0,0.0,0.0,0,195438.02376049,93919.93015153862,23.820895771652747,10.620345808637175,1,100805.95926275018,93919.93015153862,11.550943403842442,10.402755685879814,1,two_way_trader,2026-09-15T01:02:11.822580576+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x00fbfab3a2941a0a6450a731c5f90e3ac8d48265,0.0,15.103579280274895,True,0,0,0.0,0.0,0,741812.8425736766,83989.27541178887,97.60678276,9.8,10,741812.8425736766,83989.27541178885,105.00372244345877,10.000234400942716,1,two_way_trader,2026-09-15T01:06:24+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x11bc74e240c13f7067529b21dfb9933ff7fcb136,30959.57136383381,19.271982504919315,True,0,0,0.0,0.0,0,307290.3891449369,90912.71056104531,39.13199444331633,9.8,3,89691.76552650437,59953.1391972115,9.999588115684013,6.797823803490324,1,two_way_trader,2026-09-15T01:41:41.447220087+00:00,30959.57136383381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc90d95d2ae793ad128ef3c3e4892a195afe6af7b,78486.922867005,20.000715164127847,True,0,0,0.0,0.0,0,78486.922867005,78486.922867005,9.8,9.8,2,0.0,0.0,0.0,0.0,0,net_buyer,2026-09-15T23:14:43+00:00,78486.922867005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7c505e3e3f66f5bb81a937500153ce1c8c24ca18,0.0,26.198962014686405,True,0,0,0.0,0.0,0,229388.26243387468,85132.17380880646,13.4923338,9.702,2,229388.26243387468,85132.17380880646,31.84124862194311,9.812153429696558,7,two_way_trader,2026-09-15T01:02:56.547741890+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa17bb501c8a40f338d679794d8c3d576a5d4f397,529870.2854661318,0.0,True,0,0,0.0,0.0,0,481442.82033657626,87288.74316699391,67.89934826912418,9.605562577278304,26,0.0,0.0,0.0,0.0,0,net_buyer,2026-09-15T01:58:46.513951302+00:00,481442.82033657626,625.7562930530869,0.0,0.0,0.0,0.0,22.014256669387255,47779.69457983304,0.0
0xe90c0a6c84125e82b1f8f5f3167953e73338f964,144506.9426630859,0.08411611876244843,True,0,0,0.0,0.0,0,97668.33492489206,97668.33492489206,9.31,9.31,2,0.0,0.0,0.0,0.0,0,net_buyer,2026-09-16T02:41:45.346999884+00:00,97668.33492489206,0.0,0.0,0.0,0.0,0.0,46838.60773819384,0.0,0.0
0x24e7a8963c07dc0ad58098172ab2b9826bc90fb2,0.0,0.16086626017515834,True,0,0,0.0,0.0,0,792001.6457580861,74989.15591137775,78.39302166486048,9.263570094724482,2,504212.4924848647,352658.9589379757,62.45142142339081,40.29781009648674,5,net_seller,2026-09-15T01:10:20.222222328+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1d7b4a9960f908ecc71405f74715fd7f05bf5581,281578.97604929016,29.89080858071439,True,1,1,12583.837958418893,11897.19,0,503952.51177642297,71399.03850133429,42.76060594685706,8.477994946857063,3,318048.8337308376,0.0,46.98279021930732,0.0,0,charter_operator,2026-09-15T01:10:03+00:00,222071.8982826675,23408.092046269714,0.0,0.0,0.0,0.0,26296.365669715058,9802.620050637895,0.0
0x431f15623676d6617859794f18dc3d0681c9ec00,0.0,0.0,True,0,0,0.0,0.0,0,148351.85923374078,61136.53075145316,19.622032939746543,7.388564002521779,1,120530.62612893558,120530.62612893558,13.461745135909814,13.461745135909814,1,two_way_trader,2026-09-15T01:34:57+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x26d7b4fe67f4601643304b5023b3caf3a72e8504,44607.47365148375,1.007780682346105,True,3,6,72822.25204061916,141731.58000000002,3,148499.87906367754,60587.0900124915,15.396976718057163,6.92076,4,0.0,0.0,0.0,0.0,0,charter_operator,2026-09-15T01:25:02.271038771+00:00,44607.473651480264,3.480540413389535e-09,0.0,0.0,0.0,0.0,8.472757151555547e-13,0.0,0.0
0xf24022ba0fea5926d30fba8fece6d7a852732989,292849.82222849905,0.7417219752949065,True,1,1,686.6479584188932,0.0,0,246143.39940580082,65714.70682331357,32.008382999999995,6.791399999999999,7,0.0,0.0,0.0,0.0,0,charter_operator,2026-09-15T01:31:22.856541872+00:00,246143.39940580077,46601.40761479681,0.0,0.0,0.0,0.0,105.0152079014126,0.0,0.0
0x0b25cd058a879d5bcd6ae1d6faa436de3d434ffc,160270.17017366644,0.7778803917152061,True,0,0,0.0,0.0,0,160270.17017366644,60115.2543977531,20.4624,6.5366,5,0.0,0.0,0.0,0.0,0,net_buyer,2026-09-15T02:37:32.873511076+00:00,160270.17017366644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc3ea51fa7e72882d1947597c6e05f928d4742807,0.0,0.0,True,0,0,0.0,0.0,0,84199.66112436536,52129.41328499654,10.938696348427554,6.099047240262626,4,78320.83882385792,78320.83882385792,8.11266886662395,8.11266886662395,4,two_way_trader,2026-09-15T01:50:38.377025604+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8585e035a8cea3741f201c9e42ed8d821ecc6dfd,151372.5963625641,0.0,True,0,0,0.0,0.0,0,104913.60226988918,65640.05275271882,11.498680052044401,6.080751710578723,2,0.0,0.0,0.0,0.0,0,net_buyer,2026-09-15T02:19:11.277854204+00:00,65640.05275271882,0.0,0.0,0.0,0.0,0.0,85200.14749788638,532.3961119588612,0.0
0x24278276a6482a0a980170ffd19ab5b82e25df89,0.0,0.0,True,0,0,0.0,0.0,0,55344.47146925098,55344.47146925098,6.050924118582699,6.050924118582699,3,39415.97406553673,39415.97406553673,4.358779710421916,4.358779710421916,1,two_way_trader,2026-09-16T01:04:42.662800074+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x55c952d5b3dda4e51f9ca2c2d633637456caa5b1,18369.18921435798,0.06573745669577634,True,0,0,0.0,0.0,0,142741.24257507361,51589.53922910639,19.981268999999998,5.957028,3,0.0,0.0,0.0,0.0,0,net_buyer,2026-09-15T02:09:34+00:00,18369.18921435798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3805aa09a79cd75b09aad638beadaa6e6dac1834,108869.13903219355,0.10510796702886772,True,0,0,0.0,0.0,0,46270.55694930656,46270.55694930656,5.656442517261371,5.656442517261371,7,0.0,0.0,0.0,0.0,0,net_buyer,2026-09-15T22:59:13.685064077+00:00,46270.55694930656,16462.780010298615,0.0,0.0,0.0,0.0,45480.14467664482,524.6400049727055,131.01739097084942
0xa23aeda16421dc59c41dc59b3692e59db80954d6,64202.32015274014,0.09668291844341062,True,0,0,0.0,0.0,0,44992.69484610127,44992.69484610127,5.309442645197393,5.309442645197393,2,0.0,0.0,0.0,0.0,0,net_buyer,2026-09-15T23:08:15.330080748+00:00,44992.69484610127,0.0,0.0,0.0,0.0,0.0,19209.62530663887,0.0,0.0
