hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought,phase,elapsed_days,timestamp_utc
10.0,0.00012948336553383452,2639.058020167695,28073430.220354654,87.88059941037332,1.0,1071,978,8709,618682.0738081513,572455.3997307628,513.8891120986953,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10382.414057648108,1495.985206006269,70473660.35251144,1000,111.7189937774005,111.7189937774005,0.0,0.0,21.414633264124063,0.0,46594.54463661354,471519.6759259261,0.0,25116.79796834819,25238.028592401315,0.174665563446174,0.00012948336553383452,3.637978807091713e-12,-2.0355219021439552e-07,2.3283064365386963e-10,0.0,36.760898698577876,0.0,0.0,35.658071737620546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1028269609573362,0.0,2839.1867742948702,0.0,after_actions,0.4166666666666667,2026-09-15 20:09:19 UTC
11.0,0.00012691942311155824,2602.6634180508313,28357330.579273682,88.76381411790442,1.0,1071,978,8709,647848.7404748176,572455.3997307628,541.1222275671048,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10417.716821701466,1495.985206006269,70186892.31319928,1000,111.7189937774005,111.7189937774005,0.0,0.0,22.506471327629974,0.0,49462.22502973505,500686.34259259276,0.0,25116.79796834819,25238.028592401315,0.12232139509881118,0.00012691942311155824,3.637978807091713e-12,-1.8865102902054787e-07,-2.3283064365386963e-10,0.0,36.39460211686355,0.0,0.0,35.30276405335765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918380635059064,0.0,2867.6803931215177,0.0,after_actions,0.4583333333333333,2026-09-15 21:09:19 UTC
12.0,0.0001244062501508081,2566.6327398514227,28644069.87228515,89.6559052808174,1.0,1071,978,8709,677015.4071414843,572455.3997307628,568.3553430355144,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10452.66657955489,1495.985206006269,69897256.66369276,1000,111.7189937774005,111.7189937774005,0.0,0.0,23.58739167361223,0.0,52358.581524800305,529853.0092592594,0.0,25116.79796834819,25238.028592401315,0.074162435372403,0.0001244062501508081,0.0,-1.8865102902054787e-07,-1.1641532182693481e-10,0.0,36.03067819940861,0.0,0.0,34.949757853426355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0809203459822583,0.0,2896.356495065259,0.0,after_actions,0.5,2026-09-15 22:09:19 UTC
13.0,0.00012194284134889041,2530.961663828197,28933682.14058884,90.55696210897196,1.0,1071,978,8709,706182.0738081511,572455.3997307628,595.5884585039239,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10487.267523297422,1495.985206006269,69604719.01894154,1000,111.7189937774005,111.7189937774005,0.0,0.0,24.657523954309006,0.0,55283.9579723124,559019.6759259261,0.0,25116.79796834819,25238.028592401315,0.029854053461762405,0.00012194284134889041,3.637978807091713e-12,-2.0355219021439552e-07,0.0,0.0,35.67107602322585,0.0,0.0,34.600943742529076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0701322806967755,0.0,2925.376447512108,0.0,after_actions,0.5416666666666666,2026-09-15 23:09:19 UTC
14.0,0.00011952821130943855,2495.669450107523,29226006.102061827,91.4670747088018,1.0,1071,978,8709,735348.7404748177,572455.3997307628,622.8215739723335,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10521.500970606474,1495.985206006269,69309442.29018095,1000,111.7189937774005,111.7189937774005,0.0,0.0,25.716290365929222,0.0,58236.725259918305,588186.3425925927,0.0,25116.79796834819,25238.028592401315,-0.010911625836384768,0.00011952821130943855,3.637978807091713e-12,-2.0355219021439552e-07,-1.1641532182693481e-10,0.0,35.29221372067377,0.0,0.0,34.23344730905355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587664116202131,0.0,2952.767287605901,0.0,after_actions,0.5833333333333334,2026-09-16 00:09:19 UTC
15.0,0.00011716139414824116,2460.7408184582814,29521163.856781,92.38633409232534,1.0,1071,978,8709,764515.4071414844,572455.3997307628,650.054689440743,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10555.381743306238,1495.985206006269,69011303.14399996,1000,111.7189937774005,111.7189937774005,0.0,0.0,26.76414931540647,0.0,61218.11672172809,617353.0092592593,0.0,25116.79796834819,25238.028592401315,-0.048417861383215736,0.00011716139414824116,3.637978807091713e-12,-1.8865102902054787e-07,0.0,0.0,34.92863164924165,0.0,0.0,33.88077269976441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0478589494772492,0.0,2981.391461809795,0.0,after_actions,0.625,2026-09-16 01:09:19 UTC
16.0,0.00011484144310687581,2426.1606565333195,29819279.887413282,93.31483218624699,1.0,1071,978,8709,793682.0738081508,572455.3997307628,677.2878049091526,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10588.92450037345,1495.985206006269,68710175.840331,1000,111.7189937774005,111.7189937774005,0.0,0.0,27.801554173155328,0.0,64229.38975841782,646519.675925926,0.0,25116.79796834819,25238.028592401315,-0.08292526391184957,0.00011484144310687581,0.0,-1.8865102902054787e-07,-3.4924596548080444e-10,0.0,34.580161924961885,0.0,0.0,33.542757067213024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0374048577488566,0.0,3011.273036689734,0.0,after_actions,0.6666666666666666,2026-09-16 02:09:19 UTC
17.0,0.0001125674301739929,2391.928046880848,30120361.483355455,94.25266184114987,1.0,1071,978,8709,822848.7404748178,572455.3997307628,704.5209203775621,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10622.130131736349,1495.985206006269,68406053.01614699,1000,111.7189937774005,111.7189937774005,0.0,0.0,28.828532462729473,0.0,67270.61800025801,675686.3425925926,0.0,25116.79796834819,25238.028592401315,-0.11467360687168449,0.0001125674301739929,0.0,-1.8865102902054787e-07,0.0,0.0,34.23260965247164,0.0,0.0,33.205631362897485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026978289574149,0.0,3041.2282418401874,0.0,after_actions,0.7083333333333334,2026-09-16 03:09:19 UTC
18.0,0.00011033844571409864,2358.039661237998,30424436.655337688,95.19991684078103,1.0,1071,978,8709,852015.4071414842,572455.3997307628,731.7540358459717,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10655.001865809912,1495.985206006269,68098906.3777811,1000,111.7189937774005,111.7189937774005,0.0,0.0,29.845184032014963,0.0,70342.08438391694,704853.0092592592,0.0,25116.79796834819,25238.028592401315,-0.14388349248561702,0.00011033844571409864,3.637978807091713e-12,-1.8865102902054787e-07,-3.4924596548080444e-10,0.0,33.8883856428497,0.0,0.0,32.871734073564205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016651569285491,0.0,3071.4663836589325,0.0,after_actions,0.75,2026-09-16 04:09:19 UTC
19.0,0.00010815359810368895,2324.502503200179,30731439.01888479,96.15669191142977,1.0,1073,978,8707,856436.3282987289,572455.3997307628,758.9871513143812,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10687.532909106598,1495.985206006269,67788802.98025876,1000,111.7189937774005,111.7189937774005,0.0,0.0,30.851298773149537,0.0,73443.11835914008,734019.6759259258,0.0,49862.54347776993,25238.028592401315,-0.17075788459667665,0.00010815359810368895,0.0,-2.0355219021439552e-07,-5.311449058353901e-10,0.0,33.537158037819154,0.0,0.0,32.53104329668458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24745.745509421737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0061147411345748,0.0,3101.0339752231234,2.0,after_actions,0.7916666666666666,2026-09-16 05:09:19 UTC
20.0,0.0001060120133745879,2291.306721142043,31041455.567591425,97.12308273140052,1.0,1074,978,8706,874990.712077417,572455.3997307628,786.1695060829429,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10719.732817702989,1495.985206006269,67475654.95126218,1000,111.7189937774005,111.7189937774005,0.0,0.0,31.84717223489362,0.0,76574.59864910606,763186.3425925925,0.0,60474.82636574865,25238.028592401315,-0.19548351895501603,0.0001060120133745879,3.637978807091713e-12,-1.8865102902054787e-07,-4.001776687800884e-10,0.0,33.19578205813605,0.0,0.0,32.19990859639196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10612.282887978728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958734617440815,0.0,3131.4802899659867,1.0,after_actions,0.8333333333333334,2026-09-16 06:09:19 UTC
21.0,0.00010391283486434903,2258.4412426342114,31354587.83441142,98.09918594058058,1.0,1075,978,8705,895025.569563772,572455.3997307628,813.3265513964128,1,0.21073363537861395,0.02,0.03,1.0,2309.9924178919046,10751.612331855587,1495.985206006269,67159359.73225206,1000,111.7189937774005,111.7189937774005,0.0,0.0,32.83313659012857,0.0,79737.55083920705,792353.0092592591,0.0,69606.63554606031,25238.028592401315,-0.2182322007445733,0.00010391283486434903,3.637978807091713e-12,-2.1845335140824318e-07,-3.710738383233547e-10,0.0,32.86547850783154,0.0,0.0,31.879514152596588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9131.809180311657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859643552349461,0.0,3162.9521901010175,1.0,after_actions,0.875,2026-09-16 07:09:19 UTC
22.0,0.00010282241222780193,2241.2381634384287,31521016.334045913,98.6179807433073,1.0,1094,978,8686,924192.2362304388,572455.3997307628,840.4583343421492,1,0.21073363537861395,0.02,0.03,1.0,2294.1860044338737,10783.174639542369,1495.985206006269,66839885.693443015,1000,111.7189937774005,111.7189937774005,0.0,0.0,34.12541870527216,0.154902851888708,82932.29122729762,821519.6759259257,149850.7987864838,69606.63554606031,25238.028592401315,-0.22102629538791055,0.00010282241222780193,3.637978807091713e-12,-1.8111313693225384e-07,-1.382431946694851e-10,15.335382336982093,32.53846153276481,0.0,0.0,31.562307686781867,15.80641345803143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,149850.7987864838,0.0,0.0,0.0,0.0,0.0,1.292282115143573,0.154902851888708,3194.740388090586,19.0,after_actions,0.9166666666666666,2026-09-16 08:09:19 UTC
23.0,0.00010078639205189173,2208.8708754036875,31838968.266695786,99.60910792728082,1.0,1094,978,8686,953358.9028971056,572455.3997307628,867.1189071635996,1,0.21073363537861395,0.02,0.03,1.0,2294.1860044338737,10814.570908936066,1495.985206006269,66518722.12510981,1000,111.7189937774005,111.7189937774005,0.0,0.0,35.0964373463144,0.154902851888708,86143.92691062963,850686.3425925924,149850.7987864838,69606.63554606031,25238.028592401315,-0.2417326895357832,0.00010078639205189173,0.0,-1.960142981261015e-07,-2.1827872842550278e-11,0.0,32.36728803474125,0.0,0.0,31.39626939369901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710186410422375,0.0,3211.635683332021,0.0,after_actions,0.9583333333333334,2026-09-16 09:09:19 UTC
24.0,0.00010154810712043212,2221.018054383767,31718897.145770945,99.23481942723313,1.0,1171,978,8609,964646.3609180788,572455.3997307628,893.77947998505,1,0.21073363537861395,0.02,0.03,1.0,2248.6564093119414,10845.635774117069,1495.985206006269,66194530.853390455,1000,111.7189937774005,111.7189937774005,0.0,0.0,36.967798274969624,0.6010928840836406,89385.83962782321,879853.009259259,590871.2787135921,87485.8441917539,25238.028592401315,-0.207956578909715,0.00010154810712043212,3.637978807091713e-12,-9.103678166866302e-08,1.8917489796876907e-10,44.17281318729829,32.0256342072189,0.0,0.0,31.064865181002332,45.52959512193186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74.0,17879.208645693583,0.0,441020.47992710787,0.0,0.0,0.0,0.0,0.0,1.8713609286552033,0.4461900321949322,3241.9127171935856,77.0,after_actions,1.0,2026-09-16 10:09:19 UTC
25.0,9.953731987625984e-05,2188.8519597957297,32038837.813641403,100.23214594304407,1.0,1171,978,8609,993813.0275847453,572455.3997307628,918.6869664638431,1,0.21073363537861395,0.02,0.03,1.0,2248.6564093119414,10876.836885867466,1495.985206006269,65871358.46160209,1000,111.7189937774005,111.7189937774005,0.0,0.0,37.93278111261074,0.6010928840836406,92617.56354570673,909019.6759259256,590871.2787135921,87485.8441917539,25238.028592401315,-0.22970796988923012,9.953731987625984e-05,0.0,-1.0593794286251068e-07,7.275957614183426e-11,0.0,32.16609458803714,0.0,0.0,31.201111750396024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649828376411139,0.0,3231.7239178835525,0.0,after_actions,1.0416666666666667,2026-09-16 11:09:19 UTC
26.0,9.756634888722e-05,2157.1075232929447,32360960.602687705,101.2394957569764,1.0,1171,978,8609,1022979.694251412,572455.3997307628,943.5944529426362,1,0.21073363537861395,0.02,0.03,1.0,2248.6564093119414,10907.628989275167,1495.985206006269,65545981.907009855,1000,111.7189937774005,111.7189937774005,0.0,0.0,38.8851142076943,0.6010928840836406,95871.32909162912,938186.3425925922,590871.2787135921,87485.8441917539,25238.028592401315,-0.2497202156703523,9.756634888722e-05,0.0,-1.2083910405635834e-07,7.275957614183426e-11,0.0,31.744436502784993,0.0,0.0,30.792103407701447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523330950835498,0.0,3253.7655459223756,0.0,after_actions,1.0833333333333333,2026-09-16 12:09:19 UTC
27.0,9.563440573863709e-05,2125.7387393372787,32685703.476064924,102.25696960485092,1.0,1171,978,8609,1052146.3609180786,572455.3997307628,968.5019394214293,1,0.21073363537861395,0.02,0.03,1.0,2248.6564093119414,10938.056709712164,1495.985206006269,65217958.80258842,1000,111.7189937774005,111.7189937774005,0.0,0.0,39.82617772636427,0.6010928840836406,99151.56013584351,967353.0092592589,590871.2787135921,87485.8441917539,25238.028592401315,-0.2681323706254619,9.563440573863709e-05,3.637978807091713e-12,-1.2083910405635834e-07,7.275957614183426e-11,0.0,31.368783955666004,0.0,0.0,30.427720436996026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94106351866998,0.0,3280.231044214388,0.0,after_actions,1.125,2026-09-16 13:09:19 UTC
28.0,9.374071762749204e-05,2094.6908738879606,33013617.906467672,103.28466923490036,1.0,1171,978,8609,1081313.0275847455,572455.3997307628,993.4094259002223,1,0.21073363537861395,0.02,0.03,1.0,2248.6564093119414,10968.173139198001,1495.985206006269,64886732.1052119,1000,111.7189937774005,111.7189937774005,0.0,0.0,40.75761368984381,0.6010928840836406,102463.82710960865,996519.6759259255,590871.2787135921,87485.8441917539,25238.028592401315,-0.2850723709532003,9.374071762749204e-05,0.0,-1.2083910405635834e-07,4.220055416226387e-10,0.0,31.047865449318124,0.0,0.0,30.11642948583858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314359634795438,0.0,3312.2669737651827,0.0,after_actions,1.1666666666666667,2026-09-16 14:09:19 UTC
29.0,9.188452705329085e-05,2063.9596738051314,33344744.408807166,104.32269741794414,1.0,1171,978,8609,1110479.694251412,572455.3997307628,1018.3169123790154,1,0.21073363537861395,0.02,0.03,1.0,2248.6564093119414,10997.982403278345,1495.985206006269,64552260.890727565,1000,111.7189937774005,111.7189937774005,0.0,0.0,41.679549692328685,0.6010928840836406,105808.53925445209,1025686.3425925921,590871.2787135921,87485.8441917539,25238.028592401315,-0.3006579236385556,9.188452705329085e-05,3.637978807091713e-12,-1.0593794286251068e-07,3.055902197957039e-10,0.0,30.73120008282922,0.0,0.0,29.809264080344338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219360024848764,0.0,3344.7121448433895,0.0,after_actions,1.2083333333333333,2026-09-16 15:09:19 UTC
30.0,9.006509151505434e-05,2033.5365257800383,33679174.010084316,105.3711579576656,1.0,1171,978,8609,1139646.3609180786,572455.3997307628,1043.2243988578084,1,0.21073363537861395,0.02,0.03,1.0,2248.6564093119414,11027.492856862686,1495.985206006269,64214453.21266984,1000,111.7189937774005,111.7189937774005,0.0,0.0,42.59224413308146,0.6010928840836406,109186.61603502928,1054853.0092592589,590871.2787135921,87485.8441917539,25238.028592401315,-0.314997324335628,9.006509151505434e-05,0.0,-1.2083910405635834e-07,1.8917489796876907e-10,0.0,30.42314802509304,0.0,0.0,29.510453584340247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126944407527913,0.0,3378.076780577201,0.0,after_actions,1.25,2026-09-16 16:09:19 UTC
